##
##EDUK source data file build with formula: chung; seed: 12345; wmin: 10000; wmax: 110000; pmin: 1; pmax: 1000001; c: 6653274; n: 10000; interest: 1; step: -5

n: 10000

c: 6653274                              

begin data 
16705	16700
17284	17279
13500	13495
13849	13844
11326	11321
15913	15908
11247	11242
15405	15400
16578	16573
14852	14847
16784	16779
18298	18293
14882	14877
15120	15115
16668	16663
13152	13147
14917	14912
12797	12792
18995	18990
17705	17700
14409	14404
11159	11154
15804	15799
12190	12185
14476	14471
10138	10133
16359	16354
18669	18664
16509	16504
10142	10137
10974	10969
12757	12752
12100	12095
19985	19980
14347	14342
19817	19812
17607	17602
14888	14883
16741	16736
12131	12126
14330	14325
18876	18871
10036	10031
14881	14876
14702	14697
10490	10485
13997	13992
13827	13822
16008	16003
11895	11890
15115	15110
13935	13930
15998	15993
18376	18371
14462	14457
11015	11010
12360	12355
17071	17066
14844	14839
10978	10973
11374	11369
13468	13463
17258	17253
13655	13650
14824	14819
15912	15907
12707	12702
16037	16032
19555	19550
19318	19313
12586	12581
17707	17702
11237	11232
17443	17438
11062	11057
12980	12975
14635	14630
10479	10474
17628	17623
18023	18018
10477	10472
10359	10354
15047	15042
13544	13539
10656	10651
17106	17101
10432	10427
10906	10901
10436	10431
17837	17832
18067	18062
19764	19759
11027	11022
19872	19867
11108	11103
10693	10688
16308	16303
11550	11545
15088	15083
14877	14872
11724	11719
17482	17477
17857	17852
16895	16890
13771	13766
10742	10737
17770	17765
19963	19958
14009	14004
10257	10252
10381	10376
16543	16538
11085	11080
11566	11561
10750	10745
16015	16010
17426	17421
11518	11513
11695	11690
19207	19202
14598	14593
11616	11611
19494	19489
15103	15098
12033	12028
15896	15891
18096	18091
14431	14426
18590	18585
17643	17638
11396	11391
14386	14381
12842	12837
18387	18382
13052	13047
12165	12160
10192	10187
10567	10562
11739	11734
10265	10260
13745	13740
11064	11059
10874	10869
11463	11458
16238	16233
14987	14982
10634	10629
11699	11694
18860	18855
10489	10484
13252	13247
19096	19091
12760	12755
12282	12277
18208	18203
15950	15945
16767	16762
10695	10690
11839	11834
14020	14015
12043	12038
19158	19153
18796	18791
12903	12898
17057	17052
13399	13394
19954	19949
14756	14751
14365	14360
11045	11040
17893	17888
16253	16248
10667	10662
18249	18244
16054	16049
16031	16026
18905	18900
13507	13502
10810	10805
10450	10445
14711	14706
11840	11835
15905	15900
17625	17620
16301	16296
10521	10516
18540	18535
12098	12093
15069	15064
14887	14882
13604	13599
14848	14843
18302	18297
10351	10346
19693	19688
13859	13854
17484	17479
12720	12715
13615	13610
11291	11286
13846	13841
16778	16773
13776	13771
17400	17395
12178	12173
11848	11843
17701	17696
17118	17113
13898	13893
14059	14054
11395	11390
10578	10573
11390	11385
17672	17667
18383	18378
14496	14491
16193	16188
10337	10332
15043	15038
11399	11394
16501	16496
13550	13545
17966	17961
10230	10225
12200	12195
10628	10623
18571	18566
18698	18693
14552	14547
13058	13053
16440	16435
18445	18440
16497	16492
18649	18644
17408	17403
16535	16530
10625	10620
11524	11519
17674	17669
12490	12485
12702	12697
19854	19849
13621	13616
18266	18261
11125	11120
18049	18044
13650	13645
16184	16179
11434	11429
14719	14714
16536	16531
16949	16944
10092	10087
11571	11566
11302	11297
16654	16649
15528	15523
17107	17102
16698	16693
14797	14792
16868	16863
13241	13236
15314	15309
13369	13364
18459	18454
11868	11863
14717	14712
12348	12343
12321	12316
16016	16011
14515	14510
10605	10600
13314	13309
18666	18661
13013	13008
17264	17259
11856	11851
18920	18915
12318	12313
11736	11731
13834	13829
10357	10352
18673	18668
19533	19528
12513	12508
13518	13513
15561	15556
17339	17334
18742	18737
18764	18759
19056	19051
12207	12202
18075	18070
10204	10199
10164	10159
13889	13884
11755	11750
11768	11763
18391	18386
11842	11837
16358	16353
14633	14628
19214	19209
13633	13628
12523	12518
15851	15846
10292	10287
11843	11838
10374	10369
10994	10989
12154	12149
12922	12917
10026	10021
11994	11989
11437	11432
18477	18472
18402	18397
11196	11191
10663	10658
18668	18663
16574	16569
12960	12955
17974	17969
15351	15346
16547	16542
13284	13279
14100	14095
13167	13162
14947	14942
13109	13104
10349	10344
17722	17717
19085	19080
17655	17650
10815	10810
15085	15080
19647	19642
18153	18148
11242	11237
12237	12232
16843	16838
12248	12243
16503	16498
17094	17089
15456	15451
16577	16572
14215	14210
16476	16471
12646	12641
17551	17546
14029	14024
13787	13782
11709	11704
14414	14409
13484	13479
18986	18981
12758	12753
10290	10285
12074	12069
13738	13733
12092	12087
15490	15485
19135	19130
18525	18520
11641	11636
19770	19765
13750	13745
18939	18934
19501	19496
12663	12658
13379	13374
12157	12152
17314	17309
16215	16210
17649	17644
15623	15618
12176	12171
14452	14447
16884	16879
11287	11282
13253	13248
10717	10712
12820	12815
15594	15589
10433	10428
14530	14525
11109	11104
14640	14635
12933	12928
13724	13719
18134	18129
15325	15320
18032	18027
14373	14368
12721	12716
16611	16606
10606	10601
12206	12201
16017	16012
14965	14960
11311	11306
12865	12860
15454	15449
12381	12376
13765	13760
19774	19769
14214	14209
19373	19368
18992	18987
11163	11158
11879	11874
16178	16173
15388	15383
15505	15500
12803	12798
13325	13320
17822	17817
19238	19233
13539	13534
17778	17773
14951	14946
10282	10277
11673	11668
15917	15912
15322	15317
19674	19669
11786	11781
14655	14650
15519	15514
17720	17715
10962	10957
14814	14809
16758	16753
11388	11383
10157	10152
18230	18225
14042	14037
10601	10596
18874	18869
17352	17347
12242	12237
12243	12238
12684	12679
18304	18299
13186	13181
10531	10526
16294	16289
19561	19556
12334	12329
11596	11591
16765	16760
10721	10716
16000	15995
14868	14863
15090	15085
10734	10729
17216	17211
17108	17103
18541	18536
11413	11408
18624	18619
10251	10246
11185	11180
10071	10066
14051	14046
15636	15631
11534	11529
10393	10388
10765	10760
15582	15577
14649	14644
14582	14577
10574	10569
12147	12142
14281	14276
11683	11678
10986	10981
14095	14090
18982	18977
10593	10588
15940	15935
19088	19083
18024	18019
12086	12081
13202	13197
13121	13116
19600	19595
11587	11582
16513	16508
18810	18805
12542	12537
18200	18195
12495	12490
15270	15265
17513	17508
15809	15804
13349	13344
11835	11830
11813	11808
10143	10138
12632	12627
12325	12320
16140	16135
11901	11896
15072	15067
11040	11035
10676	10671
15423	15418
14182	14177
11899	11894
18188	18183
11086	11081
10763	10758
17869	17864
10597	10592
14590	14585
18510	18505
18946	18941
15055	15050
17370	17365
17816	17811
14057	14052
19846	19841
10486	10481
10451	10446
16629	16624
13133	13128
17559	17554
12401	12396
13442	13437
10650	10645
10944	10939
19151	19146
11113	11108
17474	17469
19799	19794
11625	11620
11352	11347
14535	14530
19024	19019
18689	18684
15587	15582
14426	14421
10566	10561
15808	15803
11307	11302
15361	15356
11992	11987
10064	10059
15798	15793
16958	16953
14575	14570
16219	16214
14794	14789
18577	18572
10684	10679
16206	16201
12738	12733
11559	11554
17114	17109
14660	14655
10571	10566
10238	10233
16290	16285
14539	14534
10493	10488
17270	17265
10415	10410
17331	17326
19901	19896
10224	10219
11248	11243
13686	13681
11344	11339
11618	11613
17636	17631
15112	15107
15826	15821
19070	19065
12151	12146
17342	17337
13117	13112
16542	16537
16465	16460
12015	12010
12343	12338
11122	11117
15095	15090
10210	10205
15214	15209
14869	14864
